"id","ncbi_id","name","name_class","node_rank","parent_ncbi_id","edited_name","left_value","right_value"
1534500373,1534500373,"Cheilinus chlorourus","scientific name","species","202584","Cheilinus chlorourus",0,0
1534500368,1534500368,"Cheilinus fasciatus","scientific name","species","202584","Cheilinus fasciatus",0,0
1534500367,1534500367,"Halichoeres scapularis","scientific name","species","51788","Halichoeres scapularis",0,0
1534500359,1534500359,"Chlorurus japanensis","scientific name","species","126670","Chlorurus japanensis",0,0
1534500357,1534500357,"Halichoeres chloropterus","scientific name","species","51788","Halichoeres chloropterus",0,0
1534500356,1534500356,"Halichoeres chloropterus","scientific name","species","51788","Halichoeres chloropterus",0,0
1534500355,1534500355,"Halichoeres hortulanus","scientific name","species","51788","Halichoeres hortulanus",0,0
1534500350,1534500350,"Coris cuvieri","scientific name","species","126328","Coris cuvieri",0,0
1534500349,1534500349,"Choerodon anchorago","scientific name","species","91744","Choerodon anchorago",0,0
1534500348,1534500348,"Hemigymnus melapterus","scientific name","species","241302","Hemigymnus melapterus",0,0
1534500347,1534500347,"Cheilinus chlorourus","scientific name","species","202584","Cheilinus chlorourus",0,0
1534500346,1534500346,"Leptoscarus vaigiensis","scientific name","species","188115","Leptoscarus vaigiensis",0,0
1534500344,1534500344,"Halichoeres hortulanus","scientific name","species","51788","Halichoeres hortulanus",0,0
1534500343,1534500343,"Thalassoma lunare","scientific name","species","76337","Thalassoma lunare",0,0
1534500342,1534500342,"Thalassoma lunare","scientific name","species","76337","Thalassoma lunare",0,0
1534500341,1534500341,"Halichoeres hortulanus","scientific name","species","51788","Halichoeres hortulanus",0,0
1534500340,1534500340,"Halichoeres melanurus","scientific name","species","51788","Halichoeres melanurus",0,0
1534500338,1534500338,"Epibulus insidiator","scientific name","species","241288","Epibulus insidiator",0,0
1534500337,1534500337,"Macropharyngodon ornatus","scientific name","species","241317","Macropharyngodon ornatus",0,0
1534500335,1534500335,"Anampses meleagrides","scientific name","species","241262","Anampses meleagrides",0,0
1534500333,1534500333,"Chlorurus bleekeri","scientific name","species","126670","Chlorurus bleekeri",0,0
1534500331,1534500331,"Cheilinus fasciatus","scientific name","species","202584","Cheilinus fasciatus",0,0
1534500330,1534500330,"Anampses caeruleopunctatus","scientific name","species","241262","Anampses caeruleopunctatus",0,0
1534500329,1534500329,"Thalassoma hardwicke","scientific name","species","76337","Thalassoma hardwicke",0,0
1515256604,1515256604,"Scarus niger","scientific name","species","59660","Scarus niger",0,0
1515256534,1515256534,"Scarus vetula","scientific name","species","59660","Scarus vetula",0,0
1515256531,1515256531,"Cheilinus fasciatus","scientific name","species","202584","Cheilinus fasciatus",0,0
1515256530,1515256530,"Choerodon anchorago","scientific name","species","91744","Choerodon anchorago",0,0
1440882391,1440882391,"Cheilio inermis","scientific name","species","241272","Cheilio inermis",0,0
1418576117,1418576117,"Halichoeres hartzfeldii","scientific name","species","51788","Halichoeres hartzfeldii",0,0
1418576103,1418576103,"Cheilinus fasciatus","scientific name","species","202584","Cheilinus fasciatus",0,0
1418383366,1418383366,"Stethojulis strigiventer","scientific name","species","241347","Stethojulis strigiventer",0,0
1188497458,1188497458,"Halichoeres hartzfeldii","scientific name","species","51788","Halichoeres hartzfeldii",0,0
1188497444,1188497444,"Cheilinus fasciatus","scientific name","species","202584","Cheilinus fasciatus",0,0
1321304072,1321304072,"Halichoeres californicus","scientific name","species","51788","Halichoeres californicus",0,0
1321304071,1321304071,"Halichoeres socialis","scientific name","species","51788","Halichoeres socialis",0,0
1321304070,1321304070,"Halichoeres semicinctus","scientific name","species","51788","Halichoeres semicinctus",0,0
1321304069,1321304069,"Halichoeres salmofasciatus","scientific name","species","51788","Halichoeres salmofasciatus",0,0
1321304068,1321304068,"Halichoeres rubrovirens","scientific name","species","51788","Halichoeres rubrovirens",0,0
1321304067,1321304067,"Halichoeres radiatus","scientific name","species","51788","Halichoeres radiatus",0,0
1321304066,1321304066,"Halichoeres poeyi","scientific name","species","51788","Halichoeres poeyi",0,0
1321304065,1321304065,"Halichoeres pictus","scientific name","species","51788","Halichoeres pictus",0,0
1321304064,1321304064,"Halichoeres maculipinna","scientific name","species","51788","Halichoeres maculipinna",0,0
1321304063,1321304063,"Halichoeres notospilus","scientific name","species","51788","Halichoeres notospilus",0,0
1321304062,1321304062,"Halichoeres nicholsi","scientific name","species","51788","Halichoeres nicholsi",0,0
1321304061,1321304061,"Halichoeres melanotis","scientific name","species","51788","Halichoeres melanotis",0,0
1321304060,1321304060,"Halichoeres maculipinna","scientific name","species","51788","Halichoeres maculipinna",0,0
1321304059,1321304059,"Halichoeres garnoti","scientific name","species","51788","Halichoeres garnoti",0,0
1321304058,1321304058,"Halichoeres dispilus","scientific name","species","51788","Halichoeres dispilus",0,0
1321304057,1321304057,"Halichoeres discolor","scientific name","species","51788","Halichoeres discolor",0,0
1321304056,1321304056,"Halichoeres cyanocephalus","scientific name","species","51788","Halichoeres cyanocephalus",0,0
1321304055,1321304055,"Halichoeres cyanocephalus","scientific name","species","51788","Halichoeres cyanocephalus",0,0
1321304054,1321304054,"Halichoeres chierchiae","scientific name","species","51788","Halichoeres chierchiae",0,0
1321304053,1321304053,"Halichoeres brasiliensis","scientific name","species","51788","Halichoeres brasiliensis",0,0
1321304052,1321304052,"Halichoeres bivittatus","scientific name","species","51788","Halichoeres bivittatus",0,0
1321304051,1321304051,"Halichoeres bathyphilus","scientific name","species","51788","Halichoeres bathyphilus",0,0
1321304050,1321304050,"Halichoeres adustus","scientific name","species","51788","Halichoeres adustus",0,0
1321304049,1321304049,"Thalassoma bifasciatum","scientific name","species","76337","Thalassoma bifasciatum",0,0
1278992224,1278992224,"Thalassoma lucasanum","scientific name","species","76337","Thalassoma lucasanum",0,0
1278992223,1278992223,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1278992222,1278992222,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1278992221,1278992221,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1215853003,1215853003,"Calotomus japonicus","scientific name","species","188111","Calotomus japonicus",0,0
1182626441,1182626441,"Notolabrus tetricus","scientific name","species","98381","Notolabrus tetricus",0,0
1182626440,1182626440,"Notolabrus parilus","scientific name","species","98381","Notolabrus parilus",0,0
1182626439,1182626439,"Notolabrus parilus","scientific name","species","98381","Notolabrus parilus",0,0
1182626438,1182626438,"Notolabrus parilus","scientific name","species","98381","Notolabrus parilus",0,0
1214149936,1214149936,"Calotomus japonicus","scientific name","species","188111","Calotomus japonicus",0,0
1189408274,1189408274,"Xyrichtys splendens","scientific name","species","13763","Xyrichtys splendens",0,0
1189408273,1189408273,"Xyrichtys novacula","scientific name","species","13763","Xyrichtys novacula",0,0
1189408272,1189408272,"Xenojulis margaritaceus","scientific name","species","1984850","Xenojulis margaritaceus",0,0
1189408271,1189408271,"Wetmorella albofasciata","scientific name","species","241350","Wetmorella albofasciata",0,0
1189408270,1189408270,"Thalassoma trilobatum","scientific name","species","76337","Thalassoma trilobatum",0,0
1189408269,1189408269,"Thalassoma rueppellii","scientific name","species","76337","Thalassoma rueppellii",0,0
1189408268,1189408268,"Thalassoma quinquevittatum","scientific name","species","76337","Thalassoma quinquevittatum",0,0
1189408267,1189408267,"Thalassoma purpureum","scientific name","species","76337","Thalassoma purpureum",0,0
1189408266,1189408266,"Thalassoma lutescens","scientific name","species","76337","Thalassoma lutescens",0,0
1189408265,1189408265,"Thalassoma lucasanum","scientific name","species","76337","Thalassoma lucasanum",0,0
1189408264,1189408264,"Thalassoma jansenii","scientific name","species","76337","Thalassoma jansenii",0,0
1189408263,1189408263,"Thalassoma hardwicke","scientific name","species","76337","Thalassoma hardwicke",0,0
1189408262,1189408262,"Thalassoma grammaticum","scientific name","species","76337","Thalassoma grammaticum",0,0
1189408261,1189408261,"Thalassoma duperrey","scientific name","species","76337","Thalassoma duperrey",0,0
1189408260,1189408260,"Thalassoma ballieui","scientific name","species","76337","Thalassoma ballieui",0,0
1189408259,1189408259,"Thalassoma amblycephalum","scientific name","species","76337","Thalassoma amblycephalum",0,0
1189408257,1189408257,"Stethojulis balteata","scientific name","species","241347","Stethojulis balteata",0,0
1189408255,1189408255,"Scarus ferrugineus","scientific name","species","59660","Scarus ferrugineus",0,0
1189408253,1189408253,"Pteragogus enneacanthus","scientific name","species","202595","Pteragogus enneacanthus",0,0
1189408251,1189408251,"Pseudolabrus guentheri","scientific name","species","83879","Pseudolabrus guentheri",0,0
1189408249,1189408249,"Pseudocheilinus ocellatus","scientific name","species","241334","Pseudocheilinus ocellatus",0,0
1189408247,1189408247,"Pseudocheilinus evanidus","scientific name","species","241334","Pseudocheilinus evanidus",0,0
1189408245,1189408245,"Paracheilinus octotaenia","scientific name","species","587060","Paracheilinus octotaenia",0,0
1189408243,1189408243,"Paracheilinus filamentosus","scientific name","species","587060","Paracheilinus filamentosus",0,0
1189408241,1189408241,"Oxycheilinus orientalis","scientific name","species","241326","Oxycheilinus orientalis",0,0
1189408239,1189408239,"Macropharyngodon ornatus","scientific name","species","241317","Macropharyngodon ornatus",0,0
1189408237,1189408237,"Macropharyngodon choati","scientific name","species","241317","Macropharyngodon choati",0,0
1189408235,1189408235,"Labrus mixtus","scientific name","species","30799","Labrus mixtus",0,0
1189408233,1189408233,"Labropsis micronesica","scientific name","species","241311","Labropsis micronesica",0,0
1189408231,1189408231,"Labropsis alleni","scientific name","species","241311","Labropsis alleni",0,0
1189408229,1189408229,"Labroides pectoralis","scientific name","species","241307","Labroides pectoralis",0,0
1189408227,1189408227,"Iniistius pentadactylus","scientific name","species","315409","Iniistius pentadactylus",0,0
1189408225,1189408225,"Hologymnosus annulatus","scientific name","species","241304","Hologymnosus annulatus",0,0
1189408223,1189408223,"Halichoeres zeylonicus","scientific name","species","51788","Halichoeres zeylonicus",0,0
1189408221,1189408221,"Halichoeres semicinctus","scientific name","species","51788","Halichoeres semicinctus",0,0
1189408219,1189408219,"Halichoeres prosopeion","scientific name","species","51788","Halichoeres prosopeion",0,0
1189408217,1189408217,"Halichoeres podostigma","scientific name","species","51788","Halichoeres podostigma",0,0
1189408215,1189408215,"Halichoeres nebulosus","scientific name","species","51788","Halichoeres nebulosus",0,0
1189408213,1189408213,"Halichoeres melanotis","scientific name","species","51788","Halichoeres melanotis",0,0
1189408211,1189408211,"Halichoeres maculipinna","scientific name","species","51788","Halichoeres maculipinna",0,0
1189408209,1189408209,"Halichoeres garnoti","scientific name","species","51788","Halichoeres garnoti",0,0
1189408207,1189408207,"Halichoeres chrysus","scientific name","species","51788","Halichoeres chrysus",0,0
1189408205,1189408205,"Halichoeres brasiliensis","scientific name","species","51788","Halichoeres brasiliensis",0,0
1189408203,1189408203,"Halichoeres aestuaricola","scientific name","species","51788","Halichoeres aestuaricola",0,0
1189408201,1189408201,"Gomphosus caeruleus","scientific name","species","8248","Gomphosus caeruleus",0,0
1189408198,1189408198,"Epibulus brevis","scientific name","species","241288","Epibulus brevis",0,0
1189408196,1189408196,"Coris venusta","scientific name","species","126328","Coris venusta",0,0
1189408194,1189408194,"Coris picta","scientific name","species","126328","Coris picta",0,0
1189408192,1189408192,"Coris dorsomacula","scientific name","species","126328","Coris dorsomacula",0,0
1189408190,1189408190,"Cirrhilabrus temminckii","scientific name","species","241276","Cirrhilabrus temminckii",0,0
1189408188,1189408188,"Cirrhilabrus rubrimarginatus","scientific name","species","241276","Cirrhilabrus rubrimarginatus",0,0
1189408186,1189408186,"Cirrhilabrus jordani","scientific name","species","241276","Cirrhilabrus jordani",0,0
